level,tableIndex,oClass,instances,pvarPlacements,noPvarPlacements,pvarByteSizes,assetPayloadAvailable,highLodModelAvailable,highLodPacketCount,jointCount,ordinarySequenceSlotCount,ordinarySequencePopulatedCount,sourceSequenceAvailable,ratchetSequenceTableAvailable,ratchetSequenceSlotCount,ratchetSequencePopulatedCount
14,68,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,69,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,70,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,71,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,72,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,73,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,74,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,75,386,6,6,0,528,false,false,0,0,0,0,false,false,0,0
14,76,403,0,0,0,,true,true,10,0,1,1,true,false,0,0
14,77,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
14,78,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,79,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
14,80,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,81,455,2,2,0,304,true,true,25,41,1,1,true,false,0,0
14,82,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
14,83,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
14,84,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,85,500,83,83,0,256,true,true,2,0,1,1,true,false,0,0
14,86,501,7,7,0,256,true,true,4,0,1,1,true,false,0,0
14,87,502,19,19,0,256,true,true,5,0,1,1,true,false,0,0
14,88,505,10,10,0,256,true,true,6,0,1,1,true,false,0,0
14,89,511,23,23,0,256,true,true,2,0,1,1,true,false,0,0
14,90,531,0,0,0,,true,true,63,27,3,3,true,false,0,0
14,91,545,0,0,0,,true,true,2,0,1,1,true,false,0,0
14,92,557,4,4,0,544,true,true,23,2,1,1,true,false,0,0
14,93,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,94,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,95,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
14,96,604,1,1,0,16,true,true,12,13,7,7,true,false,0,0
14,97,605,20,20,0,32,false,false,0,0,0,0,false,false,0,0
14,98,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
14,99,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
14,100,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
14,101,610,4,4,0,1296,false,false,0,0,0,0,false,false,0,0
14,102,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
14,103,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
14,104,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,105,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
14,106,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,107,643,5,5,0,144,true,true,9,0,1,1,true,false,0,0
14,108,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
14,109,681,0,0,0,,true,true,3,2,2,2,true,false,0,0
14,110,684,1,1,0,16,false,false,0,0,0,0,false,false,0,0
14,111,685,1,1,0,320,true,true,17,0,1,1,true,false,0,0
14,112,686,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,113,712,1,1,0,272,true,true,28,1,1,1,true,false,0,0
14,114,718,1,0,1,,true,true,2,0,1,1,true,false,0,0
14,115,748,1,0,1,,true,true,2,0,1,1,true,false,0,0
14,116,750,0,0,0,,true,true,19,43,5,5,true,false,0,0
14,117,753,1,0,1,,true,true,2,1,1,1,true,false,0,0
14,118,758,19,19,0,64,true,true,2,1,1,1,true,false,0,0
14,119,760,46,46,0,96,false,false,0,0,0,0,false,false,0,0
14,120,764,0,0,0,,true,true,1,1,1,1,true,false,0,0
14,121,765,1,0,1,,true,true,6,0,1,1,true,false,0,0
14,122,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,123,803,14,14,0,64,true,true,4,0,1,1,true,false,0,0
14,124,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,125,805,8,8,0,48,false,false,0,0,0,0,false,false,0,0
14,126,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,127,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
14,128,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,129,851,1,1,0,416,true,true,29,92,1,1,true,false,0,0
14,130,908,5,5,0,144,true,true,17,1,1,1,true,false,0,0
14,131,913,0,0,0,,true,true,47,36,3,3,true,false,0,0
14,132,921,1,1,0,176,true,true,17,2,1,1,true,false,0,0
14,133,922,1,1,0,16,true,true,3,0,1,1,true,false,0,0
14,134,923,2,2,0,256,true,true,32,63,5,5,true,false,0,0
14,135,924,1,1,0,416,true,true,38,94,1,1,true,false,0,0
14,136,933,0,0,0,,true,true,9,0,1,1,true,false,0,0
14,137,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
14,138,1134,4,4,0,128,true,true,2,1,2,2,true,false,0,0
14,139,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
14,140,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
14,141,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
14,142,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
14,143,1162,1,0,1,,true,true,21,0,1,1,true,false,0,0
14,144,1163,1,0,1,,true,true,4,0,1,1,true,false,0,0
14,145,1164,1,0,1,,true,true,7,0,1,1,true,false,0,0
14,146,1165,2,0,2,,true,true,2,0,1,1,true,false,0,0
14,147,1166,2,0,2,,true,true,3,0,1,1,true,false,0,0
14,148,1175,4,0,4,,true,true,3,0,1,1,true,false,0,0
14,149,1176,1,0,1,,true,true,3,0,1,1,true,false,0,0
14,150,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
14,151,1193,0,0,0,,true,true,3,0,1,1,true,false,0,0
14,152,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,153,1224,24,24,0,1616,false,false,0,0,0,0,false,false,0,0
14,154,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
14,155,1260,1,0,1,,false,false,0,0,0,0,false,false,0,0
14,156,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
14,157,1290,0,0,0,,true,true,10,2,3,3,true,false,0,0
14,158,1331,1,1,0,16,false,false,0,0,0,0,false,false,0,0
14,159,1352,1,1,0,32,false,false,0,0,0,0,false,false,0,0
14,160,1354,1,1,0,96,true,true,20,23,1,1,true,false,0,0
14,161,1391,2,0,2,,true,true,13,2,1,1,true,false,0,0
14,162,1395,1,1,0,80,true,true,3,0,1,1,true,false,0,0
14,163,1396,0,0,0,,true,true,3,0,1,1,true,false,0,0
14,164,1397,6,6,0,96,true,true,2,0,1,1,true,false,0,0
14,165,1400,1,1,0,208,false,false,0,0,0,0,false,false,0,0
14,166,1415,0,0,0,,true,true,12,4,1,1,true,false,0,0
14,167,1416,2,2,0,16,true,true,7,0,1,1,true,false,0,0
14,168,1417,8,8,0,272,true,true,22,12,1,1,true,false,0,0
14,169,1418,1,0,1,,false,false,0,0,0,0,false,false,0,0
14,170,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
14,171,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
14,172,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
14,173,1467,3,0,3,,true,true,2,0,1,1,true,false,0,0
14,174,1468,0,0,0,,true,true,20,23,1,1,true,false,0,0
14,175,1511,22,22,0,128,true,true,7,0,1,1,true,false,0,0
14,176,1514,0,0,0,,true,true,2,0,1,1,true,false,0,0
14,177,1517,0,0,0,,true,true,2,0,1,1,true,false,0,0
14,178,1518,0,0,0,,true,true,3,0,1,1,true,false,0,0
14,179,1559,1,1,0,16,false,false,0,0,0,0,false,false,0,0
14,180,1629,1,1,0,48,false,false,0,0,0,0,false,false,0,0
14,181,1633,0,0,0,,true,true,3,2,2,2,true,false,0,0
14,182,1733,0,0,0,,true,true,6,1,1,1,true,false,0,0
14,183,1734,0,0,0,,true,true,8,1,1,1,true,false,0,0
14,184,1735,0,0,0,,true,true,6,1,1,1,true,false,0,0
14,185,1818,1,1,0,208,true,true,19,49,3,3,true,false,0,0
14,186,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
14,187,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
14,188,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
15,0,0,1,0,1,,true,true,63,111,134,0,true,true,256,89
15,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
15,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
15,3,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,4,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
15,5,11,1,1,0,160,true,true,26,45,5,5,true,false,0,0
15,6,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
15,7,13,0,0,0,,true,true,1,1,2,1,true,false,0,0
15,8,14,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,9,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,10,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
15,11,26,8,0,8,,true,true,11,0,1,1,true,false,0,0
15,12,28,37,37,0,656,true,true,36,49,9,9,true,false,0,0
15,13,32,88,0,88,,true,true,2,0,1,1,true,false,0,0
15,14,44,21,21,0,736,true,true,43,65,16,16,true,false,0,0
15,15,49,0,0,0,,true,true,3,2,1,1,true,false,0,0
15,16,67,8,8,0,48,true,true,10,0,1,1,true,false,0,0
15,17,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,18,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
15,19,77,20,20,0,160,true,true,7,2,3,3,true,false,0,0
15,20,78,3,3,0,32,true,true,1,0,1,1,true,false,0,0
15,21,92,4,4,0,48,true,true,8,0,1,1,true,false,0,0
15,22,93,12,12,0,32,true,true,6,0,1,1,true,false,0,0
15,23,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,24,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,25,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,26,123,29,29,0,112,true,true,11,14,1,1,true,false,0,0
15,27,148,7,0,7,,true,true,26,0,1,1,true,false,0,0
15,28,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,29,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,30,154,7,0,7,,true,true,22,0,1,1,true,false,0,0
15,31,156,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,32,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,33,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,34,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,35,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,36,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,37,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
15,38,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
15,39,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,40,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,41,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,42,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,43,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,44,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,45,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
15,46,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,47,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,48,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,49,193,89,89,0,624,true,true,11,54,9,9,true,false,0,0
15,50,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
15,51,196,2,2,0,32,true,true,5,0,1,1,true,false,0,0
15,52,197,2,2,0,32,true,true,5,0,1,1,true,false,0,0
15,53,200,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,54,201,0,0,0,,true,true,9,0,1,1,true,false,0,0
15,55,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
15,56,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,57,205,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,58,206,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,59,207,0,0,0,,true,true,5,0,1,1,true,false,0,0
15,60,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,61,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
15,62,210,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,63,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,64,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,65,221,24,24,0,176,true,true,26,7,7,7,true,false,0,0
15,66,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,67,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,68,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,69,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,70,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,71,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,72,233,28,28,0,448,true,true,25,9,1,1,true,false,0,0
15,73,250,2,2,0,16,true,true,7,2,4,4,true,false,0,0
15,74,255,4,0,4,,true,true,10,0,1,1,true,false,0,0
15,75,256,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,76,258,6,6,0,128,false,false,0,0,0,0,false,false,0,0
15,77,270,0,0,0,,true,true,5,43,5,4,true,false,0,0
15,78,283,6,0,6,,true,true,4,0,1,1,true,false,0,0
15,79,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,80,325,0,0,0,,true,true,6,0,1,1,true,false,0,0
15,81,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,82,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,83,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,84,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,85,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,86,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,87,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,88,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,89,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,90,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,91,403,0,0,0,,true,true,10,0,1,1,true,false,0,0
15,92,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
15,93,408,24,24,0,32,true,true,4,9,9,9,true,false,0,0
15,94,419,1,0,1,,true,true,62,84,13,13,true,false,0,0
15,95,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,96,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
15,97,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,98,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
15,99,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
15,100,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,101,491,15,15,0,576,true,true,60,60,9,9,true,false,0,0
15,102,500,278,278,0,256,true,true,2,0,1,1,true,false,0,0
15,103,501,16,16,0,256,true,true,4,0,1,1,true,false,0,0
15,104,502,10,10,0,256,true,true,5,0,1,1,true,false,0,0
15,105,505,9,9,0,256,true,true,6,0,1,1,true,false,0,0
15,106,511,18,18,0,256,true,true,2,0,1,1,true,false,0,0
15,107,531,0,0,0,,true,true,63,27,3,3,true,false,0,0
15,108,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,109,567,0,0,0,,true,true,3,2,1,1,true,false,0,0
15,110,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,111,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
15,112,605,18,18,0,32,false,false,0,0,0,0,false,false,0,0
15,113,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
15,114,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
15,115,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
15,116,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
15,117,618,0,0,0,,true,true,7,5,1,1,true,false,0,0
15,118,619,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,119,634,0,0,0,,true,true,26,75,9,8,true,false,0,0
15,120,639,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,121,655,1,1,0,304,true,true,1,0,1,1,true,false,0,0
15,122,657,0,0,0,,true,true,1,3,2,1,true,false,0,0
15,123,679,1,1,0,128,false,false,0,0,0,0,false,false,0,0
15,124,750,0,0,0,,true,true,19,43,5,5,true,false,0,0
15,125,758,2,2,0,64,true,true,2,1,1,1,true,false,0,0
15,126,775,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,127,803,1,1,0,64,true,true,4,0,1,1,true,false,0,0
15,128,804,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,129,805,7,7,0,48,false,false,0,0,0,0,false,false,0,0
15,130,806,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,131,819,0,0,0,,true,true,3,2,1,1,true,false,0,0
15,132,830,1,1,0,16,true,true,7,0,1,1,true,false,0,0
15,133,832,1,1,0,336,false,false,0,0,0,0,false,false,0,0
15,134,848,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,135,849,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,136,934,0,0,0,,true,true,2,2,1,1,true,false,0,0
15,137,937,48,48,0,16,true,true,3,0,1,1,true,false,0,0
15,138,1006,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,139,1134,2,2,0,128,true,true,2,1,2,2,true,false,0,0
15,140,1137,0,0,0,,true,true,1,5,2,2,true,false,0,0
15,141,1138,0,0,0,,true,true,1,5,216,216,true,false,0,0
15,142,1143,0,0,0,,true,true,9,3,1,1,true,false,0,0
15,143,1146,0,0,0,,true,true,4,4,2,2,true,false,0,0
15,144,1179,1,1,0,112,true,true,4,0,1,1,true,false,0,0
15,145,1192,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,146,1204,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,147,1209,9,9,0,32,true,true,28,1,1,1,true,false,0,0
15,148,1221,0,0,0,,true,true,1,1,1,1,true,false,0,0
15,149,1222,0,0,0,,true,true,2,1,1,1,true,false,0,0
15,150,1224,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,151,1250,18,18,0,176,true,true,11,37,3,3,true,false,0,0
15,152,1251,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,153,1257,0,0,0,,true,true,9,0,1,1,true,false,0,0
15,154,1289,0,0,0,,true,true,11,3,3,3,true,false,0,0
15,155,1290,0,0,0,,true,true,10,2,3,3,true,false,0,0
15,156,1331,1,1,0,16,false,false,0,0,0,0,false,false,0,0
15,157,1371,0,0,0,,true,true,40,78,2,2,true,false,0,0
15,158,1388,1,1,0,80,true,true,7,0,1,1,true,false,0,0
15,159,1394,2,2,0,16,false,false,0,0,0,0,false,false,0,0
15,160,1408,1,1,0,16,true,true,1,0,1,1,true,false,0,0
15,161,1409,1,1,0,16,true,true,1,0,1,1,true,false,0,0
15,162,1419,1,1,0,16,false,false,0,0,0,0,false,false,0,0
15,163,1425,6,6,0,16,false,false,0,0,0,0,false,false,0,0
15,164,1427,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,165,1428,0,0,0,,true,true,14,13,1,1,true,false,0,0
15,166,1430,1,1,0,176,true,true,15,0,1,1,true,false,0,0
15,167,1438,0,0,0,,true,true,2,1,1,1,true,false,0,0
15,168,1446,1,1,0,688,true,true,30,65,1,1,true,false,0,0
15,169,1447,0,0,0,,true,true,2,1,1,1,true,false,0,0
15,170,1449,0,0,0,,true,true,3,0,1,1,true,false,0,0
15,171,1451,1,1,0,128,true,true,4,0,1,1,true,false,0,0
15,172,1469,1,1,0,96,false,false,0,0,0,0,false,false,0,0
15,173,1523,0,0,0,,false,false,0,0,0,0,false,false,0,0
15,174,1560,1,0,1,,false,false,0,0,0,0,false,false,0,0
15,175,1565,1,1,0,16,false,false,0,0,0,0,false,false,0,0
15,176,1567,1,1,0,16,true,true,1,0,1,1,true,false,0,0
15,177,1591,0,0,0,,true,true,3,1,1,1,true,false,0,0
15,178,1592,0,0,0,,true,true,4,1,1,1,true,false,0,0
15,179,1593,0,0,0,,true,true,4,1,1,1,true,false,0,0
15,180,1610,0,0,0,,true,true,3,1,1,1,true,false,0,0
15,181,1611,0,0,0,,true,true,2,1,1,1,true,false,0,0
15,182,1612,0,0,0,,true,true,7,1,1,1,true,false,0,0
15,183,1867,0,0,0,,true,true,4,0,1,1,true,false,0,0
15,184,1868,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,185,1869,0,0,0,,true,true,5,0,1,1,true,false,0,0
15,186,1871,0,0,0,,true,true,1,0,1,1,true,false,0,0
15,187,1872,0,0,0,,true,true,2,0,1,1,true,false,0,0
15,188,1900,0,0,0,,true,true,7,62,4,3,true,false,0,0
15,189,1961,0,0,0,,true,true,1,1,1,1,true,false,0,0
15,190,1962,0,0,0,,true,true,1,1,1,1,true,false,0,0
16,0,0,1,0,1,,true,true,63,111,134,0,true,true,256,96
16,1,1,0,0,0,,true,false,0,20,23,23,true,false,0,0
16,2,2,0,0,0,,true,false,0,20,23,23,true,false,0,0
16,3,1007,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,4,10,0,0,0,,true,true,44,75,1,1,true,false,0,0
16,5,11,3,3,0,160,true,true,26,45,5,5,true,false,0,0
16,6,12,0,0,0,,true,true,22,92,10,0,false,false,0,0
16,7,13,23,23,0,112,true,true,1,1,2,1,true,false,0,0
16,8,14,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,9,15,0,0,0,,true,true,2,0,1,1,true,false,0,0
16,10,16,0,0,0,,true,true,4,0,1,1,true,false,0,0
16,11,49,0,0,0,,true,true,3,2,1,1,true,false,0,0
16,12,50,0,0,0,,true,true,3,2,1,1,true,false,0,0
16,13,52,21,21,0,704,true,true,16,28,5,5,true,false,0,0
16,14,66,4,0,4,,true,true,11,1,1,1,true,false,0,0
16,15,71,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,16,74,0,0,0,,true,true,7,2,4,3,true,false,0,0
16,17,112,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,18,121,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,19,122,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,20,149,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,21,153,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,22,157,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,23,163,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,24,166,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,25,167,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,26,168,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,27,172,0,0,0,,true,true,3,4,1,1,true,false,0,0
16,28,173,0,0,0,,true,true,8,5,3,3,true,false,0,0
16,29,175,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,30,176,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,31,177,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,32,179,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,33,180,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,34,185,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,35,186,0,0,0,,true,true,14,38,11,8,true,false,0,0
16,36,188,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,37,190,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,38,192,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,39,195,0,0,0,,true,true,10,5,3,3,true,false,0,0
16,40,203,0,0,0,,true,true,9,62,4,3,true,false,0,0
16,41,204,0,0,0,,true,true,2,0,1,1,true,false,0,0
16,42,208,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,43,209,0,0,0,,true,true,6,9,8,8,true,false,0,0
16,44,213,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,45,214,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,46,222,0,0,0,,true,true,2,0,1,1,true,false,0,0
16,47,223,0,0,0,,true,true,2,0,1,1,true,false,0,0
16,48,225,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,49,226,0,0,0,,true,true,3,0,1,1,true,false,0,0
16,50,229,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,51,230,0,0,0,,true,true,2,0,1,1,true,false,0,0
16,52,235,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,53,257,21,21,0,32,true,true,30,0,1,1,true,false,0,0
16,54,268,4,0,4,,true,true,1,0,1,1,true,false,0,0
16,55,269,301,0,301,,true,true,2,0,1,1,true,false,0,0
16,56,270,16,16,0,128,true,true,5,43,5,4,true,false,0,0
16,57,273,3,0,3,,true,true,1,0,1,1,true,false,0,0
16,58,281,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,59,305,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,60,315,0,0,0,,true,true,4,0,1,1,true,false,0,0
16,61,348,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,62,349,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,63,354,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,64,355,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,65,356,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,66,357,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,67,358,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,68,359,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,69,363,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,70,364,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,71,407,0,0,0,,true,true,3,2,3,3,true,false,0,0
16,72,428,0,0,0,,true,true,1,0,1,1,true,false,0,0
16,73,433,0,0,0,,true,true,11,22,4,3,true,false,0,0
16,74,439,1,1,0,96,true,true,9,14,7,7,true,false,0,0
16,75,454,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,76,457,0,0,0,,true,true,3,2,1,1,true,false,0,0
16,77,470,8,8,0,64,true,true,3,1,1,1,true,false,0,0
16,78,471,37,37,0,128,true,true,7,37,1,1,true,false,0,0
16,79,479,0,0,0,,true,true,5,10,1,1,true,false,0,0
16,80,482,8,0,8,,true,true,1,0,1,1,true,false,0,0
16,81,483,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,82,500,364,364,0,256,true,true,2,0,1,1,true,false,0,0
16,83,501,9,9,0,256,true,true,4,0,1,1,true,false,0,0
16,84,502,93,93,0,256,true,true,5,0,1,1,true,false,0,0
16,85,505,23,23,0,256,true,true,6,0,1,1,true,false,0,0
16,86,511,24,24,0,256,true,true,2,0,1,1,true,false,0,0
16,87,541,29,29,0,416,true,true,14,45,29,29,true,false,0,0
16,88,546,6,6,0,128,true,true,5,0,1,1,true,false,0,0
16,89,552,20,20,0,64,true,true,5,0,1,1,true,false,0,0
16,90,556,5,5,0,768,true,true,35,51,6,6,true,false,0,0
16,91,562,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,92,585,0,0,0,,false,false,0,0,0,0,false,false,0,0
16,93,601,0,0,0,,true,true,22,33,18,18,true,false,0,0
16,94,605,20,20,0,32,false,false,0,0,0,0,false,false,0,0
16,95,606,4,0,4,,true,true,3,0,1,1,true,false,0,0
16,96,607,0,0,0,,true,true,17,36,9,9,true,false,0,0
16,97,608,0,0,0,,true,true,6,15,9,9,true,false,0,0
16,98,609,0,0,0,,true,true,7,10,5,5,true,false,0,0
16,99,614,0,0,0,,true,true,8,1,1,1,true,false,0,0
